10000	0.428930	0.255028
10064	0.436742	0.257361
10128	0.436186	0.261105
10192	0.461864	0.263686
10256	0.459407	0.265354
10320	0.455235	0.270404
10384	0.458284	0.270989
10448	0.485422	0.278193
10512	0.489555	0.279362
10576	0.486665	0.281594
10640	0.491754	0.288170
10704	0.486329	0.288219
10768	0.498104	0.294717
10832	0.505068	0.299424
10896	0.520581	0.303476
10960	0.521521	0.303774
11024	0.530586	0.310474
10000	0.427786	0.251944
10064	0.435949	0.258446
10128	0.435625	0.261329
10192	0.458939	0.261149
10256	0.466146	0.266882
10320	0.454569	0.268206
10384	0.459486	0.271313
10448	0.470713	0.274957
10512	0.481436	0.278403
10576	0.476878	0.281683
10640	0.486641	0.285132
10704	0.491210	0.291136
10768	0.504441	0.294583
10832	0.500713	0.297292
10896	0.513631	0.301357
10960	0.517303	0.302475
11024	0.519519	0.306599
10000	0.427777	0.254006
10064	0.430424	0.256832
10128	0.434047	0.258391
10192	0.456321	0.262088
10256	0.460036	0.268890
10320	0.459027	0.269004
10384	0.465314	0.274329
10448	0.479034	0.277228
10512	0.483905	0.280960
10576	0.482259	0.282689
10640	0.488147	0.285179
10704	0.488154	0.291460
10768	0.496407	0.291867
10832	0.505136	0.300028
10896	0.509463	0.300337
10960	0.517748	0.302893
11024	0.520754	0.306476
10000	0.429858	0.254162
10064	0.433828	0.257940
10128	0.441388	0.259525
10192	0.456617	0.262001
10256	0.458020	0.264458
10320	0.459396	0.269885
10384	0.456602	0.272305
10448	0.473570	0.275125
10512	0.484555	0.280906
10576	0.483120	0.281580
10640	0.486029	0.287677
10704	0.492105	0.288326
10768	0.492713	0.291646
10832	0.498255	0.295409
10896	0.509188	0.299572
10960	0.521422	0.306332
11024	0.525434	0.307783
10000	0.429281	0.251752
10064	0.430661	0.257477
10128	0.440100	0.260705
10192	0.458840	0.264022
10256	0.463426	0.266442
10320	0.457306	0.268205
10384	0.459010	0.271399
10448	0.483058	0.278633
10512	0.476642	0.278375
10576	0.481997	0.284137
10640	0.485475	0.284826
10704	0.490694	0.288655
10768	0.496332	0.291495
10832	0.502831	0.298613
10896	0.508011	0.298477
10960	0.517638	0.305153
11024	0.522348	0.309058
10000	0.427010	0.254378
10064	0.431591	0.258611
10128	0.434928	0.260553
10192	0.460776	0.263179
10256	0.464290	0.264205
10320	0.459740	0.270495
10384	0.464898	0.274339
10448	0.481305	0.274981
10512	0.476246	0.277824
10576	0.479804	0.283024
10640	0.488872	0.285183
10704	0.489227	0.291968
10768	0.507521	0.294664
10832	0.504210	0.295218
10896	0.510176	0.298987
10960	0.516539	0.302556
11024	0.523646	0.306512
10000	0.430336	0.254421
10064	0.429915	0.255011
10128	0.437532	0.260637
10192	0.462047	0.262979
10256	0.459186	0.267486
10320	0.459618	0.270223
10384	0.459497	0.277173
10448	0.473738	0.274657
10512	0.476100	0.279974
10576	0.483451	0.281948
10640	0.483556	0.285131
10704	0.491371	0.288912
10768	0.499216	0.293409
10832	0.502742	0.298810
10896	0.513178	0.302505
10960	0.519159	0.306662
11024	0.529537	0.309630
10000	0.425201	0.253460
10064	0.437174	0.256717
10128	0.432814	0.261283
10192	0.460301	0.264571
10256	0.461297	0.266578
10320	0.454283	0.275309
10384	0.467859	0.272549
10448	0.480720	0.277218
10512	0.484963	0.281239
10576	0.479703	0.282021
10640	0.485457	0.287336
10704	0.486162	0.288035
10768	0.505500	0.293505
10832	0.507781	0.297937
10896	0.509029	0.298712
10960	0.519137	0.305420
11024	0.526546	0.305609
10000	0.423287	0.251874
10064	0.423972	0.254916
10128	0.441864	0.261630
10192	0.460608	0.265033
10256	0.467162	0.268650
10320	0.460358	0.267836
10384	0.461997	0.271468
10448	0.472918	0.275009
10512	0.482136	0.278198
10576	0.487304	0.283773
10640	0.491345	0.287999
10704	0.488876	0.288367
10768	0.499373	0.295420
10832	0.503409	0.296405
10896	0.514455	0.298629
10960	0.521397	0.302111
11024	0.528114	0.310977
10000	0.425339	0.253892
10064	0.427508	0.255711
10128	0.440244	0.260909
10192	0.460037	0.264808
10256	0.456044	0.265245
10320	0.456178	0.268955
10384	0.454506	0.271780
10448	0.479046	0.274726
10512	0.482472	0.277960
10576	0.483674	0.284051
10640	0.485725	0.287790
10704	0.492349	0.288225
10768	0.492407	0.291742
10832	0.503455	0.295275
10896	0.509163	0.298656
10960	0.526247	0.305594
11024	0.524649	0.307664
