10000	0.427141	0.253736
10064	0.431494	0.257407
10128	0.438376	0.259476
10192	0.459416	0.263188
10256	0.462217	0.266072
10320	0.459472	0.26963
10384	0.462885	0.273343
10448	0.479844	0.276598
10512	0.482532	0.281826
10576	0.481904	0.283288
10640	0.490779	0.288513
10704	0.491484	0.289454
10768	0.500325	0.294445
10832	0.507133	0.298514
10896	0.514107	0.301191
10960	0.520894	0.305226
11024	0.528191	0.308089
