16144	3.805909	1.461164
16208	8.013164	1.460970
16272	9.228920	1.458968
16336	11.172510	1.468999
16400	12.483961	1.516585
16464	10.553538	1.500686
16528	8.939642	1.513537
16592	7.228966	1.524456
16656	4.269605	1.539565
16720	7.687617	1.550486
16784	7.948173	1.558692
16848	8.504838	1.572534
16912	8.295075	1.583934
16976	7.750785	1.595624
17040	6.556114	1.610059
17104	3.896381	1.618605
17168	3.095441	1.631251
16144	3.880897	1.447240
16208	8.009750	1.470639
16272	9.372167	1.473577
16336	11.036768	1.492256
16400	12.434006	1.498436
16464	10.695338	1.498611
16528	9.097321	1.541257
16592	7.158509	1.547488
16656	4.408226	1.543433
16720	7.576690	1.548169
16784	7.922371	1.554322
16848	8.384731	1.565024
16912	8.354747	1.598798
16976	7.819139	1.587402
17040	6.819667	1.607526
17104	4.033150	1.638117
17168	3.131685	1.627747
16144	3.924454	1.436458
16208	8.082915	1.453180
16272	9.205580	1.460932
16336	11.277193	1.471214
16400	12.322361	1.486956
16464	10.606633	1.495151
16528	8.903931	1.509795
16592	6.930057	1.517565
16656	4.247346	1.528994
16720	7.477963	1.589940
